reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHLWVsxD1ac1gYbC94uC1utXlxvHo3yLwTyvzuOBibYwa6MH_4TWTR2g8VmsxySVMkzaxi65iDisyaUpFo,iloeng riena,https://play-lh.googleusercontent.com/a-/AOh14GhxtQt1zrkUhQDGefYUAGRueAqX-MzlcOFF57Y2IQ,Saya sudah vaksin 1 tapi di aplikasi masih belum ada sertifikat saya dan dsitu saya dinyatakan status merah padahal bentuk fisik sertifikat sdh ada di saya..,2,0,4.0.5,2021-11-28 20:21:47,"Halo Kak, Mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi. Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-29 14:08:37,most_relevant,com.telkom.tracencare
gp:AOqpTOFv-E1_OI9W1k83GEMgMcR-zFSjxWQ75XJD_nCTZsp_MKfMVzIDWs7iMMST985ZZSQrPmumGEwyu4Nu44k,Solihin Fikriandi,https://play-lh.googleusercontent.com/a-/AOh14Ghsq2CnC6mXr6P9gg2EBwz1FAlb3OPQd8UevnV1wQ,"Setiap kali mengklik sertifikat vaksin, apk nya selalu keluar paksa.. Ini sudah berulang beberapa kali. Mohon diperbaiki",2,0,4.0.5,2021-11-27 03:51:32,"Halo Solihin,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Stay Healthy",2021-11-29 16:48:58,most_relevant,com.telkom.tracencare
gp:AOqpTOEmnLm4k9n2WaMLjrk5DHk0Vc5J_l_1ZORU0Za1XC09R86l1w_oLTqiHS1yQqXluuszVuQGigmigIkIEzY,Surya H. Yullianto,https://play-lh.googleusercontent.com/a-/AOh14GgRCDK2FOjVmekGHF_lyPHzpDRg5aRxlE9tJia8lg,"Ide pembuatan aplikasinya bagus, tujuannya untuk mempermudah tracking, yg saya alami selama pakai aplikasi ini saat scan QR code untuk Check-In bisa di scan tapi kenapa saat di klik Check-In untuk konfirmasi selalu gagal karena radius scan QR code, padahal saya masih di lokasi tersebut dan untuk bisa Check-In harus ngulang berkali kali, itu jadi menghambat kalau menurut saya, mohon penjelasan dan perbaikannya ya😉",2,1,4.0.2,2021-11-22 06:29:11,"Halo Surya,

Kami mohon maaf atas ketidaknyamanannya.
Pastikan titik lokasi Anda sesuai ketika membuka aplikasi peta yang terdapat di perangkat Anda, agar lokasi Anda lebih akurat di aplikasi kami. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-22 15:01:31,most_relevant,com.telkom.tracencare
gp:AOqpTOGuxUiP6wLLeWMmaOnTLlVQJuFq7FoH62BlnAMS2CsSfOTQBTwI5c0j9iUa_-31jGYDlyMYBkDJ7XL8HiU,Ika Diah,https://play-lh.googleusercontent.com/a/AATXAJyaO-2tdWwlcL4b4h-NHhcT4hhhbv25XNUy2rUq=mo,"Data yang Anda masukkan salah/tidak valid pastikan Anda telah menginputkan data yang terdaftar pada Aplikasi Peduli Lindungi dengan benar Selalu seperti itu, untuk download sertifikat padahal nama, tgl lahir, tgl vaksin 1/2 sudah benar. Mohon bantuannya",2,0,4.0.2,2021-11-20 20:35:00,"Halo Ika Diah,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.

Stay Healthy",2021-11-22 11:05:20,most_relevant,com.telkom.tracencare
gp:AOqpTOFYE3koTvi9qD6sGNWvMVsdOFqXsNeEYvL04uiohB0NrMeHGMY0lZ7y1mZNhF3ZD6SGyLN1XJkYOEY5s7I,Azka,https://play-lh.googleusercontent.com/a-/AOh14Giu4E3JyPuRGaWIfozW7UyIbA_Wd9zRd3IG1DgA,"Kenapa sertifikat saya belum tersedia terus sii,padahal saya sudah melakukan vaksinasi 1 dan 2,tapi sampai sekarang sertifikat masih belum tersedia,padahal temen saya sudah ada sertifikatnya,saya sudah dikirim sms dan diberi link tapi pas dibukak belum tersedia,gimana sii tolong bantuannya Terimakasih",2,0,4.0.2,2021-11-27 05:44:56,"Halo Azka,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Stay Healthy",2021-11-29 16:41:22,most_relevant,com.telkom.tracencare
gp:AOqpTOEcx3cjtpGMLAITwBAtwTWicVWpyUHnQX2pv4o-6Nf5rzNQUZhGcvSJCCGqNZZEJfTa0ZhtPX5mu_lyKEI,Eko Suwarno,https://play-lh.googleusercontent.com/a/AATXAJyaQvxrZg1MAcuKYDQScxiCO-DAWku-ZT9v06kG=mo,"dear admin, tolong untuk tampilan aplikasinya di perbaiki, karna saya baru saja instal aplikasi ini dan kebetulan memakai hp yang typenya lama, jadi untuk daftar atau masuk aplikasi button biru ""setuju"" tidak terlihat sama sekali. jadi saya tidak bisa masuk. tolong di perbaiki. terima kasih",2,1,4.0.2,2021-11-17 12:09:28,"Halo Eko,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy
",2021-11-17 14:41:10,most_relevant,com.telkom.tracencare
gp:AOqpTOHTlbmQYwwBo4dJO4K-Bf77HNNP2PxpqFX5wT8QPLqxuwUikQxQmvaUomkvvkjzNcElXxdqAXhu31_Jq-I,Ananda Taurisna,https://play-lh.googleusercontent.com/a-/AOh14GjxVPB_SuSxI59_JK18XMSBMlDKPzGbDH71hrsYPA,"Maaf nih sebelumnya, kan saya sudah daftar ya nah terus bulan Agustus tuh sertifikat ada, tapi sekarang malah ilang, saya sudah masukkin NIK sama Nama saya, tapi kenapa nama saya salah terus, padahal udah sesuai dengan yang di KK. Tolong perbaiki lagi",2,0,4.0.2,2021-11-18 06:20:34,"Halo Kak, Mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi. Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-18 10:14:18,most_relevant,com.telkom.tracencare
gp:AOqpTOEBNtw3SWOxKeoT1e8amcVZpf5QyMqIGFiCgyPCgOEg4LEdmjY7ifIR8R-Wy6jrUYkWzgK688YoGwNf4KE,Rhena Fiya Dr,https://play-lh.googleusercontent.com/a-/AOh14GiipuDOZTfgJqVEARcyPXyf5lCJC4SSoVl3wm44kw,"Apknya nggak bisa digunakan untuk ngecek sertifikat vaksin ....lebih baik diperbaiki lagi deh kak biar gampang orang"" klo mau ngecek sertifikat vaksin nya",2,0,4.0.5,2021-11-25 20:45:27,"Halo Rhena,
Mohon maaf atas ketidaknyamanan Anda
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' pada halaman utama aplikasi
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih
",2021-11-26 09:59:30,most_relevant,com.telkom.tracencare
gp:AOqpTOFLYQyZulX1XuZnPXlr3gxKizqr2Vc8Dby7dbTQUU0QHhe_7wG_SKDeWQFYt7ilpH971YEbSObY__qD8Nc,ahmad maidani,https://play-lh.googleusercontent.com/a-/AOh14GhLqduz6dJZIDg_4qwvSGdCekEuDsYL0bt9VBLs,"Aplikasi nya bagus , tapi kok nggak bisa tampil ya sertifikat vaksin nya.. disuruh masukin nik sama nama sudah. Keluar hasilnya nama dan nik yg bersangkutan, sudah vaksin yg kedua. Sekali di cek sertifikat vaksinnya kok katanya anda belum vaksinasi...",2,0,4.0.2,2021-11-22 22:11:30,"Halo Kak,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-23 09:40:18,most_relevant,com.telkom.tracencare
gp:AOqpTOHDhwH0ehW9L_mOo5yaH9rOKf15OoyjAdDHc10booY1chbrDaFFNVcoUsBFNGykawYHGPQp2c-lyuOOfOM,Meiling Angel,https://play-lh.googleusercontent.com/a-/AOh14Gg4vlMMYxtvK30smLuOuM8qyXEL7fPCqSVro_pIJw,"Sblm riset hp masih bsa liat sertifikat vaksin,setelah diriset malah gak bsa,harus di verifikasi lagi dan vaksin lgi,kan gak lucu😏",2,0,4.0.5,2021-11-27 01:52:49,"Halo Meiling,

Mohon maaf atas ketidaknyamanannya.
Harap pastikan identitas yang Anda masukkan sama dengan identitas yang didaftarkan ketika vaksinasi. Lakukan pengecekan melalui website pedulilindungi.id untuk kelengkapan email dan nomor HP. Jika terkendala, harap kirimkan screenshot/tangkapan layar ke pedulilindungi@kominfo.go.id. Terima kasih",2021-11-29 17:10:51,most_relevant,com.telkom.tracencare
gp:AOqpTOEMsmPU00PYvX2378sR7uhdIOb2PaGOD9CZpUF8GINV7wtluM1AdRQ5rY95wilEt_-Z5X7Y_iw6EBoudf0,Agus Triono,https://play-lh.googleusercontent.com/a-/AOh14GioWmoK9M88oaeFxmw6OW4WmyzGF5vapImpTOgBNA,"Tolong di update lagi aplikasinya, supaya smartphone dengan layar kecil bisa menggunakan aplikasi ini.. Karena setiap kali kebijakan privasi yg sudah di centang, selalu kendala di tombol oke yg tidak dapat di tampilkan karena ukuran layar terlalu kecil...",2,0,4.0.2,2021-11-18 20:06:18,"Halo Agus,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-19 09:16:08,most_relevant,com.telkom.tracencare
gp:AOqpTOFIDlwZJTaTlYiWznFks_jQC0RVvKcl3FWCim9B55TboGt28GHNQ2nqGYNuceDMWDFdgBKYLalL09n_Rj0,Siswanto Sis,https://play-lh.googleusercontent.com/a/AATXAJwm6YBEJhKse7LLwxxhhXm3K_OefeiPpIqx5Tvz=mo,Hallo Kk aku kan sudah masuk di apk ini tapi kenapa tdk bisa masuk padahal aku udh masukin no tlp apa harus pakai email atau daftar dulu kk Tolung penjelasan nya ya kk 🙏🙏🙏,2,0,4.0.5,2021-11-24 11:48:06,"
Halo Siswanto,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih
",2021-11-24 20:01:16,most_relevant,com.telkom.tracencare
gp:AOqpTOGtLCIiJisYrhPX5UpCmSAUcDAZvwgDT3kjbrfCpMpIYkMwYmtf3DjZ6Zl9LlLJPKIGskNWYYc-ugKVipo,Ade Setiawan,https://play-lh.googleusercontent.com/a/AATXAJz9TLCavtwJIlSPsp7gYQBhDcUoFSqff5uRk2n5=mo,"Saya sudah vaksin tahap 1 tanggal 07-07-2021, tapi Samapi sekarang belum ada keluar sertifikat vaksin, tidak bisa untuk vaksin tahap 2",2,0,4.0.5,2021-11-27 19:18:22,"Halo Ade Setiawan,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.

Stay Healthy",2021-11-29 11:21:47,most_relevant,com.telkom.tracencare
gp:AOqpTOERyztVUS9dE25Xhv84VwgLTP1QAx-TOsBJwz79J_1gDg1qS4zJClRA9ktN1iTmqaSmxpWCgSF8VrEnAgM,GaDoGaDo Chanel,https://play-lh.googleusercontent.com/a-/AOh14GisKNjBkLaOgCVu5B8ahd3iLfX7cclWfSrssCBg,"Tidak bisa akses masuk untuk Hp dengan ukuran layar di bawah 5"" walaupun sudah di perkecil ukuran huruf nya tetap tidak terlihat kolom ""Oke"" nya di bagian terbawah. Maaf sy uninstal saja applikasi kurang merakyat hanya merauk untung di kondisi Pandemi.",2,12,4.0.2,2021-11-07 21:49:32,"Halo GaDoGaDo,
Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy
",2021-11-08 10:19:20,most_relevant,com.telkom.tracencare
gp:AOqpTOEH4BrQukxONMCzb_2aNxgkT9wAN0hxigINf91k-2hqxJVtPfPKz_1XeTz4IWnhYBdTBx8CMMtJmn1DNeg,nonton tv,https://play-lh.googleusercontent.com/a/AATXAJxfDVhbbjuiOVLUIf-oNbnoZ5lD4efjrCxCrU5P=mo,"Saran bagi yang gagal login meskipun sudah klik kewarganegaraan sama sudah klik persetujuan persyaratan, sebaiknya download aplikasi peduli lindungi melalui pencarian di google, untuk sementara yg terbaru adalah aplikasi pedulilindungi versi 3.4.6. Silahkan mencobanya dan saya sudah berhasil, semoga bermanfaat 🙏",2,0,3.4.6,2021-11-15 16:25:13,"Halo Kak,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-15 16:59:35,most_relevant,com.telkom.tracencare
gp:AOqpTOFNgSMYvCeNMVDswsbkTpdLJLGIyGfpjzOeyTGbBe2s86IOWwnQPrfS-fJEdbF6iyP4leRj1H__Upd8Bvs,Larry Maatita,https://play-lh.googleusercontent.com/a-/AOh14GjySvf-219SdluyMKhINcNYppeBwbFi6d0Azbw4Ww,"Untuk isi pada kolom tgl lahir pake manual saja, g usah pake milih² karena terlalu lama, kalo yg lahir tahun 60 an ngekliknya kelamaan min",2,0,4.0.5,2021-11-28 10:12:50,"Halo,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, sebagai alternatif Anda dapat mengisi data diri melalui website pedulilindungi.id.

Terima kasih.

Stay healthy",2021-11-29 08:45:06,most_relevant,com.telkom.tracencare
gp:AOqpTOFoAOYGDS5Tz6ScrlDgVPqh_Y_SPDNmdRefdbmIdncL11jdeuOibrPt8tvEtjfF-uPIdPadmE6W-grudGA,Intan Cahya Official,https://play-lh.googleusercontent.com/a/AATXAJz9wlk66keWymtuR_tO2mm0lla4HdXqyZRYGXJ3=mo,"Halo pihak peduli lindungi kenapa saya tidak bisa masuk pada peduli lindungi ya padahal saya sudah klik ceklis soal persyaratan dan persetujuan tapi saya tidak bisa menggulirkan untuk mengklik saya setuju padahal sebelum saya upgrade tidak seperti ini saya sudah coba berulang kali namun tetap saja sama padahal saya butuh kartu vaksin tersebut,saya sudah mengecilkan hurufnya juga tetap saja tidak bisa terlihat tulisan 'SAYA SETUJU' Mohon tolong bantuannya",2,0,4.0.2,2021-11-17 18:30:12,"Halo Intan,
Mohon maaf atas ketidaknyamanannya
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan
Stay healthy
",2021-11-15 20:41:10,most_relevant,com.telkom.tracencare
gp:AOqpTOGMU9BUedSLHe6BA2EcxlbtdQ7pCksSMEs3Wa534nAPQTXTEU_RokmfNBNx1TTtUofUZt3YSLKnvZgsO-s,riska andriani,https://play-lh.googleusercontent.com/a/AATXAJx4HHUuwC3bycnSJAMjCSicLZ19CHCWkYSONys7=mo,maaf min mau tanya aku udah update beberapa x kok aplikasinya berenti sendiri ya kenapa ya ? kok nggak bisa di buka lagi mohon jawabnnya,2,0,4.0.5,2021-11-26 12:15:45,"Halo Kak,

Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi diatas 7.0 serta menggunakan versi terbaru aplikasi untuk performansi aplikasi yang lebih optimal. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-26 18:35:07,most_relevant,com.telkom.tracencare
gp:AOqpTOGHvadJeNAceys-lwtct9AETibPYN10CmPZlj5LpdtOKyaZXe_ceYRt0PaS5Xin-YRhFqnDlZSn8xAQlEE,Supriadi,https://play-lh.googleusercontent.com/a-/AOh14GiMUo06n4GwsXVYpLKSBXuvSM1SKekjZKKbnTqvWA,Kok g bisa dibuka ya .. padahal Uda update keluarnya cuma di warga negara indo dan dibawahnya warga negara asing.. bingung cara mengoperasikanya,2,0,4.0.5,2021-11-24 20:27:36,"Halo Supriadi,

Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi terbaru serta mengunduh PeduliLindungi melalui versi terbaru aplikasi pengunduh di perangkat Anda. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-25 13:02:38,most_relevant,com.telkom.tracencare
gp:AOqpTOHdvIe-Tfj0wHrG5MzMBQ3UKG_4MT1oBs7s1o8XFFi5LYReA9B72HG1uzppsLtyv3opTqd1EKWRIi_zf_o,Faris Naufal,https://play-lh.googleusercontent.com/a-/AOh14Gi5hckRhf9MTXyhNnBxO7n8WyjZVIrt3XB-vjDEiQ,"mau tanya min, untuk perubahan nomer telpon kenapa gk bisa mendownload sertifikatnya ya? soalnya ibu saya ganti nomer telpon, terus dia gk bisa mengakses peduli lindungi, gk bisa juga mendownload sertifikatnya, jadi kemana harus mencari sertifikatnya min?",2,3,4.0.2,2021-11-09 00:33:11,"Halo Faris Naufal,

Terkait pengubahan data, mohon menginformasikan data berupa identitas nama, NIK, tanggal lahir, no HP, alamat, selfie beserta KTP (tanpa masker), dan kartu vaksin ke email ke sertifikat@pedulilindungi.id atau hubungi 119 ext. 9

Terimakasih
Stay Healthy",2021-11-09 14:37:40,most_relevant,com.telkom.tracencare
gp:AOqpTOE5qUce7GjDq-J67egweF2Is-g8QzXt0izHsiz1i4bg2A1xVvIGDlDuY4UBxZh-7zoB7RrpPl1Lk93vgtk,Niko kristien yakub Yakub,https://play-lh.googleusercontent.com/a/AATXAJxDFKwXKLZkFqyFQGDC0THDFC1QBBXZ_ra6mwBm=mo,"Kenapa hp saya tidak bisa di buka,malah keluar sendiri.ini sudah kedua kali nya saya download.saya sudah vaksin kedua tapi belum pemberitahuan 1199,apa data saya belum masuk?",2,0,4.0.5,2021-11-25 11:48:14,"Halo Niko kristien yakub Yakub,

Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi terbaru serta mengunduh PeduliLindungi melalui versi terbaru aplikasi pengunduh di perangkat Anda. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-25 11:32:47,most_relevant,com.telkom.tracencare
gp:AOqpTOEusg2XyszVhxUAXAz5ZZlFp0A-B45Nb8x7lJsMv6XUPzId0K88LzSdrDXyPOo55J1QDdUNoy9V2cWATnY,Ujang Black88,https://play-lh.googleusercontent.com/a-/AOh14Ghdnzez7_JmoahoLWjQieWyrJJXbegluKHWy1qz,"tidak bs chekout terus, walopun otomatis chek out sendiri dlm 24 jam malah jam chek in nya jd ga muncul (-) ... hadeuuuhh",2,0,4.0.5,2021-11-30 06:30:55,"
Halo Ujang,
Mohon maaf atas ketidaknyamanannya
Pastikan Anda melakukan update android versi diatas 7.0 untuk membuat performansi aplikasi berjalan lebih baik. Jika terkendala pengisian data diri/profil, Anda dapat lengkapi melalui website pedulilindungi.id. Kirimkan screenshot ke pedulilindungi@kominfo.go.id bila masih terkendala.
Terima kasih",2021-11-30 08:52:11,most_relevant,com.telkom.tracencare
gp:AOqpTOEFDA33J9UU1qfjte9rvmYhYUEDT-YAdJbuVITDQNufaHBU6Cz6BBieIM7SX-XtgG9C9wmjUpDJm_0TF08,Yuniar Pramdan,https://play-lh.googleusercontent.com/a/AATXAJz7f68x0cG2PkKGXATU8QPSYwC648suIJM82yaz=mo,"Mohon penjelasannya,saya baru saja download app peduli lindungi dan dipandu untu meng'klik persetujuan dan syarat,ketika saya klik tetapi tidak ada lagi panduan berikutnya..jadi bagaimana bisa saya masuk ke menu app peduli lindungi jika diawal saja sudah error",2,0,4.0.2,2021-11-15 10:43:24,"Halo Kak,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-15 13:37:20,most_relevant,com.telkom.tracencare
gp:AOqpTOFFPYFExV6JlORSItHdq7Mv9ifSIFIqUO1s55E07muSDeDIqC5hPuqZVjA8gtJWaLN_olxAUgwb3VRq0Nw,Muhammmad Dhofir,https://play-lh.googleusercontent.com/a/AATXAJyb_64rCysH78I31CFvKWpwLvoGKpJLV3LruRbS=mo,Saya sudah vaksin sampai tahap yg ke dua.. tapi sertifikat vaksin nya ga keluar. gmn cara nya supaya sertifikat nya bisa keluar..,2,0,4.0.5,2021-11-30 23:04:10,"Halo Dhofir,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.
Terimakasih",2021-12-01 10:48:01,most_relevant,com.telkom.tracencare
gp:AOqpTOGONJwOa6dBrPc2wr3_0h6SH-B0B4dz96FGEHXqub4HisJisGiPCpiFKoGqjyqVO3qDamI4rz7FL1vBGzc,Jauhar Imperions19,https://play-lh.googleusercontent.com/a/AATXAJz7wGWXCytnwdaiY6hd7sHHZjzQ-3jpErGSFS8=mo,"Apk apaan ? Saya sudah vaksin 2x di apk pedulilindungi tercatat sudah 2x vaksin tapi ketika mau buka sertifikat katanya anda tidak mempunyai sertifikat vaksin, hadeuuuuh gimana sih ???? tolong pak menkes diurusin nih yg kayak gini..",2,0,4.0.2,2021-11-15 15:03:17,"Halo Jauhar,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-15 15:23:17,most_relevant,com.telkom.tracencare
gp:AOqpTOFZotvAC2d3iPQyork2nxuuzUbYCmvlXncCRA5-v-I67APTtL0z2hiJnygc0E9TfoZCO0f_1ml-ELWrgQw,Just Info4you,https://play-lh.googleusercontent.com/a-/AOh14Gh5NSrC2BuBUejz5W42hpGGPN9xN2xRQfUdONPfWg,"Aplikasi fidhkung pemerintah dan bumn tapi kok anehnya ba yak iklannya. Not uset friendly, sdh ducentang persetujuan kebijakan tapi gk ada kelanjutannya. Sampa8 di situ doang. Diteka tb back malah kembali ke aplikasi trs minta centanv privasi policy lagi. Aplikasinya nyusahin banget dan ribet. Ya gk sih?!",2,0,4.0.2,2021-11-20 06:14:04,"Halo Kak,

Mohon maaf atas ketidaknyamanan Anda.
Harap informasikan lebih detail terkait permasalahan yang Anda hadapi ke email pedulilindungi@kominfo.go.id dengan melampirkan screenshot dari kendala tersebut.

Terima kasih.

Stay Healthy",2021-11-22 10:59:41,most_relevant,com.telkom.tracencare
